Province_State,Date,Vaccine_Type,FIPS,Country_Region,Lat,Long_,Doses_alloc,Doses_shipped,Doses_admin,Stage_One_Doses,Stage_Two_Doses,Combined_Key
Arkansas,2021-06-02,All,5,US,34.9697,-92.3731,,2772880,2083064,1196107,876131,"Arkansas, US"
Arkansas,2021-06-02,Unassigned,5,US,34.9697,-92.3731,,0,0,1129116,135,"Arkansas, US"
Arkansas,2021-06-02,Janssen,5,US,34.9697,-92.3731,,177200,68551,66991,,"Arkansas, US"
Arkansas,2021-06-02,Pfizer,5,US,34.9697,-92.3731,,1359540,1030785,,438759,"Arkansas, US"
Arkansas,2021-06-02,Moderna,5,US,34.9697,-92.3731,,1236140,983189,,437237,"Arkansas, US"
Arkansas,2021-06-02,Unknown,5,US,34.9697,-92.3731,,0,539,,,"Arkansas, US"
Arkansas,2021-06-03,All,5,US,34.9697,-92.3731,,2776480,2089146,1198872,879247,"Arkansas, US"
Arkansas,2021-06-03,Unassigned,5,US,34.9697,-92.3731,,0,0,1131480,136,"Arkansas, US"
Arkansas,2021-06-03,Janssen,5,US,34.9697,-92.3731,,177600,68954,67392,,"Arkansas, US"
Arkansas,2021-06-03,Pfizer,5,US,34.9697,-92.3731,,1359540,1033662,,440101,"Arkansas, US"
Arkansas,2021-06-03,Moderna,5,US,34.9697,-92.3731,,1239340,985984,,439010,"Arkansas, US"
Arkansas,2021-06-03,Unknown,5,US,34.9697,-92.3731,,0,546,,,"Arkansas, US"
Arkansas,2021-06-04,All,5,US,34.9697,-92.3731,,2780620,2095644,1202166,882379,"Arkansas, US"
Arkansas,2021-06-04,Unassigned,5,US,34.9697,-92.3731,,0,0,1134256,137,"Arkansas, US"
Arkansas,2021-06-04,Janssen,5,US,34.9697,-92.3731,,178600,69498,67910,,"Arkansas, US"
Arkansas,2021-06-04,Pfizer,5,US,34.9697,-92.3731,,1359540,1036589,,441412,"Arkansas, US"
Arkansas,2021-06-04,Moderna,5,US,34.9697,-92.3731,,1242480,988999,,440830,"Arkansas, US"
Arkansas,2021-06-04,Unknown,5,US,34.9697,-92.3731,,0,558,,,"Arkansas, US"
Arkansas,2021-06-05,All,5,US,34.9697,-92.3731,,2793160,2103704,1206409,885900,"Arkansas, US"
Arkansas,2021-06-05,Unassigned,5,US,34.9697,-92.3731,,0,0,1138229,137,"Arkansas, US"
Arkansas,2021-06-05,Janssen,5,US,34.9697,-92.3731,,178800,69893,68180,,"Arkansas, US"
Arkansas,2021-06-05,Pfizer,5,US,34.9697,-92.3731,,1364220,1041499,,443341,"Arkansas, US"
Arkansas,2021-06-05,Moderna,5,US,34.9697,-92.3731,,1250140,991747,,442422,"Arkansas, US"
Arkansas,2021-06-05,Unknown,5,US,34.9697,-92.3731,,0,565,,,"Arkansas, US"
Arkansas,2021-06-06,All,5,US,34.9697,-92.3731,,2793160,2111201,1209937,889704,"Arkansas, US"
Arkansas,2021-06-06,Unassigned,5,US,34.9697,-92.3731,,0,0,1141321,140,"Arkansas, US"
Arkansas,2021-06-06,Janssen,5,US,34.9697,-92.3731,,178800,70372,68616,,"Arkansas, US"
Arkansas,2021-06-06,Pfizer,5,US,34.9697,-92.3731,,1364220,1045623,,445480,"Arkansas, US"
Arkansas,2021-06-06,Moderna,5,US,34.9697,-92.3731,,1250140,994640,,444084,"Arkansas, US"
Arkansas,2021-06-06,Unknown,5,US,34.9697,-92.3731,,0,566,,,"Arkansas, US"
Arkansas,2021-06-07,All,5,US,34.9697,-92.3731,,2793160,2111327,1210066,889844,"Arkansas, US"
Arkansas,2021-06-07,Unassigned,5,US,34.9697,-92.3731,,0,0,1141433,140,"Arkansas, US"
Arkansas,2021-06-07,Janssen,5,US,34.9697,-92.3731,,178800,70376,68633,,"Arkansas, US"
Arkansas,2021-06-07,Pfizer,5,US,34.9697,-92.3731,,1364220,1045630,,445505,"Arkansas, US"
Arkansas,2021-06-07,Moderna,5,US,34.9697,-92.3731,,1250140,994755,,444199,"Arkansas, US"
Arkansas,2021-06-07,Unknown,5,US,34.9697,-92.3731,,0,566,,,"Arkansas, US"
Arkansas,2021-06-08,All,5,US,34.9697,-92.3731,,2793260,2117118,1212579,892974,"Arkansas, US"
Arkansas,2021-06-08,Unassigned,5,US,34.9697,-92.3731,,0,0,1143729,142,"Arkansas, US"
Arkansas,2021-06-08,Janssen,5,US,34.9697,-92.3731,,178800,70614,68850,,"Arkansas, US"
Arkansas,2021-06-08,Pfizer,5,US,34.9697,-92.3731,,1364220,1049463,,447768,"Arkansas, US"
Arkansas,2021-06-08,Moderna,5,US,34.9697,-92.3731,,1250240,996475,,445064,"Arkansas, US"
Arkansas,2021-06-08,Unknown,5,US,34.9697,-92.3731,,0,566,,,"Arkansas, US"
Arkansas,2021-06-09,All,5,US,34.9697,-92.3731,,2793260,2123438,1215294,896466,"Arkansas, US"
Arkansas,2021-06-09,Unassigned,5,US,34.9697,-92.3731,,0,0,1146147,143,"Arkansas, US"
Arkansas,2021-06-09,Janssen,5,US,34.9697,-92.3731,,178800,70930,69147,,"Arkansas, US"
Arkansas,2021-06-09,Pfizer,5,US,34.9697,-92.3731,,1364220,1053554,,450144,"Arkansas, US"
Arkansas,2021-06-09,Moderna,5,US,34.9697,-92.3731,,1250240,998383,,446179,"Arkansas, US"
Arkansas,2021-06-09,Unknown,5,US,34.9697,-92.3731,,0,571,,,"Arkansas, US"
Arkansas,2021-06-10,All,5,US,34.9697,-92.3731,,2793200,2130617,1218544,900254,"Arkansas, US"
Arkansas,2021-06-10,Unassigned,5,US,34.9697,-92.3731,,0,0,1148939,144,"Arkansas, US"
Arkansas,2021-06-10,Janssen,5,US,34.9697,-92.3731,,178800,71392,69605,,"Arkansas, US"
Arkansas,2021-06-10,Pfizer,5,US,34.9697,-92.3731,,1364220,1057852,,452702,"Arkansas, US"
Arkansas,2021-06-10,Moderna,5,US,34.9697,-92.3731,,1250180,1000797,,447408,"Arkansas, US"
Arkansas,2021-06-10,Unknown,5,US,34.9697,-92.3731,,0,576,,,"Arkansas, US"
Arkansas,2021-06-11,All,5,US,34.9697,-92.3731,,2797400,2130617,1218577,900272,"Arkansas, US"
Arkansas,2021-06-11,Unassigned,5,US,34.9697,-92.3731,,0,0,1148974,146,"Arkansas, US"
Arkansas,2021-06-11,Janssen,5,US,34.9697,-92.3731,,178800,71392,69603,,"Arkansas, US"
Arkansas,2021-06-11,Pfizer,5,US,34.9697,-92.3731,,1364220,1057852,,452712,"Arkansas, US"
Arkansas,2021-06-11,Moderna,5,US,34.9697,-92.3731,,1254380,1000797,,447414,"Arkansas, US"
Arkansas,2021-06-11,Unknown,5,US,34.9697,-92.3731,,0,576,,,"Arkansas, US"
Arkansas,2021-06-12,All,5,US,34.9697,-92.3731,,2803530,2137109,1221583,903641,"Arkansas, US"
Arkansas,2021-06-12,Unassigned,5,US,34.9697,-92.3731,,0,0,1151562,144,"Arkansas, US"
Arkansas,2021-06-12,Janssen,5,US,34.9697,-92.3731,,178800,71790,70021,,"Arkansas, US"
Arkansas,2021-06-12,Pfizer,5,US,34.9697,-92.3731,,1370070,1061412,,454639,"Arkansas, US"
Arkansas,2021-06-12,Moderna,5,US,34.9697,-92.3731,,1254660,1003328,,448858,"Arkansas, US"
Arkansas,2021-06-12,Unknown,5,US,34.9697,-92.3731,,0,579,,,"Arkansas, US"
Arkansas,2021-06-13,All,5,US,34.9697,-92.3731,,2803530,2143908,1224374,907599,"Arkansas, US"
Arkansas,2021-06-13,Unassigned,5,US,34.9697,-92.3731,,0,0,1153931,144,"Arkansas, US"
Arkansas,2021-06-13,Janssen,5,US,34.9697,-92.3731,,178800,72261,70443,,"Arkansas, US"
Arkansas,2021-06-13,Pfizer,5,US,34.9697,-92.3731,,1370070,1065316,,457115,"Arkansas, US"
Arkansas,2021-06-13,Moderna,5,US,34.9697,-92.3731,,1254660,1005748,,450340,"Arkansas, US"
Arkansas,2021-06-13,Unknown,5,US,34.9697,-92.3731,,0,583,,,"Arkansas, US"
Arkansas,2021-06-14,All,5,US,34.9697,-92.3731,,2803530,2151600,1227489,912258,"Arkansas, US"
Arkansas,2021-06-14,Unassigned,5,US,34.9697,-92.3731,,0,0,1156668,149,"Arkansas, US"
Arkansas,2021-06-14,Janssen,5,US,34.9697,-92.3731,,178800,72607,70821,,"Arkansas, US"
Arkansas,2021-06-14,Pfizer,5,US,34.9697,-92.3731,,1370070,1070261,,460286,"Arkansas, US"
Arkansas,2021-06-14,Moderna,5,US,34.9697,-92.3731,,1254660,1008149,,451823,"Arkansas, US"
Arkansas,2021-06-14,Unknown,5,US,34.9697,-92.3731,,0,583,,,"Arkansas, US"
Arkansas,2021-06-15,All,5,US,34.9697,-92.3731,,2803630,2155399,1229128,914613,"Arkansas, US"
Arkansas,2021-06-15,Unassigned,5,US,34.9697,-92.3731,,0,0,1158146,149,"Arkansas, US"
Arkansas,2021-06-15,Janssen,5,US,34.9697,-92.3731,,178800,72748,70982,,"Arkansas, US"
Arkansas,2021-06-15,Pfizer,5,US,34.9697,-92.3731,,1370070,1072484,,461799,"Arkansas, US"
Arkansas,2021-06-15,Moderna,5,US,34.9697,-92.3731,,1254760,1009584,,452665,"Arkansas, US"
Arkansas,2021-06-15,Unknown,5,US,34.9697,-92.3731,,0,583,,,"Arkansas, US"
Arkansas,2021-06-16,All,5,US,34.9697,-92.3731,,2803630,2161876,1231211,918822,"Arkansas, US"
Arkansas,2021-06-16,Unassigned,5,US,34.9697,-92.3731,,0,0,1159988,149,"Arkansas, US"
Arkansas,2021-06-16,Janssen,5,US,34.9697,-92.3731,,178800,73004,71223,,"Arkansas, US"
Arkansas,2021-06-16,Pfizer,5,US,34.9697,-92.3731,,1370070,1076024,,464127,"Arkansas, US"
Arkansas,2021-06-16,Moderna,5,US,34.9697,-92.3731,,1254760,1012263,,454546,"Arkansas, US"
Arkansas,2021-06-16,Unknown,5,US,34.9697,-92.3731,,0,585,,,"Arkansas, US"
Arkansas,2021-06-17,All,5,US,34.9697,-92.3731,,2805570,2168127,1234029,922309,"Arkansas, US"
Arkansas,2021-06-17,Unassigned,5,US,34.9697,-92.3731,,0,0,1162488,149,"Arkansas, US"
Arkansas,2021-06-17,Janssen,5,US,34.9697,-92.3731,,178900,73309,71541,,"Arkansas, US"
Arkansas,2021-06-17,Pfizer,5,US,34.9697,-92.3731,,1370070,1079562,,466084,"Arkansas, US"
Arkansas,2021-06-17,Moderna,5,US,34.9697,-92.3731,,1256600,1014670,,456076,"Arkansas, US"
Arkansas,2021-06-17,Unknown,5,US,34.9697,-92.3731,,0,586,,,"Arkansas, US"
Arkansas,2021-06-18,All,5,US,34.9697,-92.3731,,2809210,2173705,1236370,925511,"Arkansas, US"
Arkansas,2021-06-18,Unassigned,5,US,34.9697,-92.3731,,0,0,1164575,151,"Arkansas, US"
Arkansas,2021-06-18,Janssen,5,US,34.9697,-92.3731,,178900,73573,71795,,"Arkansas, US"
Arkansas,2021-06-18,Pfizer,5,US,34.9697,-92.3731,,1370070,1082665,,467962,"Arkansas, US"
Arkansas,2021-06-18,Moderna,5,US,34.9697,-92.3731,,1260240,1016878,,457398,"Arkansas, US"
Arkansas,2021-06-18,Unknown,5,US,34.9697,-92.3731,,0,589,,,"Arkansas, US"
Arkansas,2021-06-19,All,5,US,34.9697,-92.3731,,2817700,2180298,1239190,929176,"Arkansas, US"
Arkansas,2021-06-19,Unassigned,5,US,34.9697,-92.3731,,0,0,1167093,152,"Arkansas, US"
Arkansas,2021-06-19,Janssen,5,US,34.9697,-92.3731,,178900,73878,72097,,"Arkansas, US"
Arkansas,2021-06-19,Pfizer,5,US,34.9697,-92.3731,,1375920,1086165,,469932,"Arkansas, US"
Arkansas,2021-06-19,Moderna,5,US,34.9697,-92.3731,,1262880,1019665,,459092,"Arkansas, US"
Arkansas,2021-06-19,Unknown,5,US,34.9697,-92.3731,,0,590,,,"Arkansas, US"
Arkansas,2021-06-20,All,5,US,34.9697,-92.3731,,2817700,2185888,1241645,932266,"Arkansas, US"
Arkansas,2021-06-20,Unassigned,5,US,34.9697,-92.3731,,0,0,1169120,152,"Arkansas, US"
Arkansas,2021-06-20,Janssen,5,US,34.9697,-92.3731,,178900,74314,72525,,"Arkansas, US"
Arkansas,2021-06-20,Pfizer,5,US,34.9697,-92.3731,,1375920,1089010,,471570,"Arkansas, US"
Arkansas,2021-06-20,Moderna,5,US,34.9697,-92.3731,,1262880,1021974,,460544,"Arkansas, US"
Arkansas,2021-06-20,Unknown,5,US,34.9697,-92.3731,,0,590,,,"Arkansas, US"
Arkansas,2021-06-21,All,5,US,34.9697,-92.3731,,2817700,2190235,1243445,934741,"Arkansas, US"
Arkansas,2021-06-21,Unassigned,5,US,34.9697,-92.3731,,0,0,1170801,152,"Arkansas, US"
Arkansas,2021-06-21,Janssen,5,US,34.9697,-92.3731,,178900,74436,72644,,"Arkansas, US"
Arkansas,2021-06-21,Pfizer,5,US,34.9697,-92.3731,,1375920,1091395,,472890,"Arkansas, US"
Arkansas,2021-06-21,Moderna,5,US,34.9697,-92.3731,,1262880,1023814,,461699,"Arkansas, US"
Arkansas,2021-06-21,Unknown,5,US,34.9697,-92.3731,,0,590,,,"Arkansas, US"
Arkansas,2021-06-22,All,5,US,34.9697,-92.3731,,2817700,2191813,1244203,935552,"Arkansas, US"
Arkansas,2021-06-22,Unassigned,5,US,34.9697,-92.3731,,0,0,1171503,153,"Arkansas, US"
Arkansas,2021-06-22,Janssen,5,US,34.9697,-92.3731,,178900,74490,72700,,"Arkansas, US"
Arkansas,2021-06-22,Pfizer,5,US,34.9697,-92.3731,,1375920,1092327,,473375,"Arkansas, US"
Arkansas,2021-06-22,Moderna,5,US,34.9697,-92.3731,,1262880,1024406,,462024,"Arkansas, US"
Arkansas,2021-06-22,Unknown,5,US,34.9697,-92.3731,,0,590,,,"Arkansas, US"
Arkansas,2021-06-23,All,5,US,34.9697,-92.3731,,2818120,2195931,1246153,937617,"Arkansas, US"
Arkansas,2021-06-23,Unassigned,5,US,34.9697,-92.3731,,0,0,1173282,154,"Arkansas, US"
Arkansas,2021-06-23,Janssen,5,US,34.9697,-92.3731,,178900,74667,72871,,"Arkansas, US"
Arkansas,2021-06-23,Pfizer,5,US,34.9697,-92.3731,,1375920,1094559,,474474,"Arkansas, US"
Arkansas,2021-06-23,Moderna,5,US,34.9697,-92.3731,,1263300,1026112,,462989,"Arkansas, US"
Arkansas,2021-06-23,Unknown,5,US,34.9697,-92.3731,,0,593,,,"Arkansas, US"
Arkansas,2021-06-24,All,5,US,34.9697,-92.3731,,2818400,2200842,1248617,939948,"Arkansas, US"
Arkansas,2021-06-24,Unassigned,5,US,34.9697,-92.3731,,0,0,1175509,155,"Arkansas, US"
Arkansas,2021-06-24,Janssen,5,US,34.9697,-92.3731,,178900,74911,73108,,"Arkansas, US"
Arkansas,2021-06-24,Pfizer,5,US,34.9697,-92.3731,,1375920,1097039,,475648,"Arkansas, US"
Arkansas,2021-06-24,Moderna,5,US,34.9697,-92.3731,,1263580,1028297,,464145,"Arkansas, US"
Arkansas,2021-06-24,Unknown,5,US,34.9697,-92.3731,,0,595,,,"Arkansas, US"
Arkansas,2021-06-25,All,5,US,34.9697,-92.3731,,2827040,2206228,1251436,942442,"Arkansas, US"
Arkansas,2021-06-25,Unassigned,5,US,34.9697,-92.3731,,0,0,1177959,154,"Arkansas, US"
Arkansas,2021-06-25,Janssen,5,US,34.9697,-92.3731,,178900,75283,73477,,"Arkansas, US"
Arkansas,2021-06-25,Pfizer,5,US,34.9697,-92.3731,,1378260,1099832,,476959,"Arkansas, US"
Arkansas,2021-06-25,Moderna,5,US,34.9697,-92.3731,,1269880,1030502,,465329,"Arkansas, US"
Arkansas,2021-06-25,Unknown,5,US,34.9697,-92.3731,,0,611,,,"Arkansas, US"
Arkansas,2021-06-26,All,5,US,34.9697,-92.3731,,2836810,2211512,1253921,945133,"Arkansas, US"
Arkansas,2021-06-26,Unassigned,5,US,34.9697,-92.3731,,0,0,1180178,158,"Arkansas, US"
Arkansas,2021-06-26,Janssen,5,US,34.9697,-92.3731,,178900,75554,73743,,"Arkansas, US"
Arkansas,2021-06-26,Pfizer,5,US,34.9697,-92.3731,,1381770,1102806,,478561,"Arkansas, US"
Arkansas,2021-06-26,Moderna,5,US,34.9697,-92.3731,,1276140,1032536,,466414,"Arkansas, US"
Arkansas,2021-06-26,Unknown,5,US,34.9697,-92.3731,,0,616,,,"Arkansas, US"
Arkansas,2021-06-27,All,5,US,34.9697,-92.3731,,2836810,2218870,1257381,948947,"Arkansas, US"
Arkansas,2021-06-27,Unassigned,5,US,34.9697,-92.3731,,0,0,1183091,159,"Arkansas, US"
Arkansas,2021-06-27,Janssen,5,US,34.9697,-92.3731,,178900,76107,74290,,"Arkansas, US"
Arkansas,2021-06-27,Pfizer,5,US,34.9697,-92.3731,,1381770,1106621,,480708,"Arkansas, US"
Arkansas,2021-06-27,Moderna,5,US,34.9697,-92.3731,,1276140,1035523,,468080,"Arkansas, US"
Arkansas,2021-06-27,Unknown,5,US,34.9697,-92.3731,,0,619,,,"Arkansas, US"
Arkansas,2021-06-28,All,5,US,34.9697,-92.3731,,2836810,2224069,1259357,952023,"Arkansas, US"
Arkansas,2021-06-28,Unassigned,5,US,34.9697,-92.3731,,0,0,1184808,159,"Arkansas, US"
Arkansas,2021-06-28,Janssen,5,US,34.9697,-92.3731,,178900,76373,74549,,"Arkansas, US"
Arkansas,2021-06-28,Pfizer,5,US,34.9697,-92.3731,,1381770,1109609,,482625,"Arkansas, US"
Arkansas,2021-06-28,Moderna,5,US,34.9697,-92.3731,,1276140,1037468,,469239,"Arkansas, US"
Arkansas,2021-06-28,Unknown,5,US,34.9697,-92.3731,,0,619,,,"Arkansas, US"
Arkansas,2021-06-29,All,5,US,34.9697,-92.3731,,2837810,2225518,1260136,952667,"Arkansas, US"
Arkansas,2021-06-29,Unassigned,5,US,34.9697,-92.3731,,0,0,1185494,159,"Arkansas, US"
Arkansas,2021-06-29,Janssen,5,US,34.9697,-92.3731,,178900,76463,74642,,"Arkansas, US"
Arkansas,2021-06-29,Pfizer,5,US,34.9697,-92.3731,,1381770,1110449,,483011,"Arkansas, US"
Arkansas,2021-06-29,Moderna,5,US,34.9697,-92.3731,,1277140,1037987,,469497,"Arkansas, US"
Arkansas,2021-06-29,Unknown,5,US,34.9697,-92.3731,,0,619,,,"Arkansas, US"
Arkansas,2021-06-30,All,5,US,34.9697,-92.3731,,2837810,2229874,1262602,954694,"Arkansas, US"
Arkansas,2021-06-30,Unassigned,5,US,34.9697,-92.3731,,0,0,1187766,159,"Arkansas, US"
Arkansas,2021-06-30,Janssen,5,US,34.9697,-92.3731,,178900,76644,74836,,"Arkansas, US"
Arkansas,2021-06-30,Pfizer,5,US,34.9697,-92.3731,,1381770,1113190,,484397,"Arkansas, US"
Arkansas,2021-06-30,Moderna,5,US,34.9697,-92.3731,,1277140,1039420,,470138,"Arkansas, US"
Arkansas,2021-06-30,Unknown,5,US,34.9697,-92.3731,,0,620,,,"Arkansas, US"
Arkansas,2021-07-01,All,5,US,34.9697,-92.3731,,2837810,2240617,1268867,958624,"Arkansas, US"
Arkansas,2021-07-01,Unassigned,5,US,34.9697,-92.3731,,0,0,1193728,159,"Arkansas, US"
Arkansas,2021-07-01,Janssen,5,US,34.9697,-92.3731,,178900,76949,75139,,"Arkansas, US"
Arkansas,2021-07-01,Pfizer,5,US,34.9697,-92.3731,,1381770,1120864,,486808,"Arkansas, US"
Arkansas,2021-07-01,Moderna,5,US,34.9697,-92.3731,,1277140,1042177,,471657,"Arkansas, US"
Arkansas,2021-07-01,Unknown,5,US,34.9697,-92.3731,,0,627,,,"Arkansas, US"
Arkansas,2021-07-02,All,5,US,34.9697,-92.3731,,2846050,2247070,1272492,961321,"Arkansas, US"
Arkansas,2021-07-02,Unassigned,5,US,34.9697,-92.3731,,0,0,1197116,160,"Arkansas, US"
Arkansas,2021-07-02,Janssen,5,US,34.9697,-92.3731,,178900,77197,75376,,"Arkansas, US"
Arkansas,2021-07-02,Pfizer,5,US,34.9697,-92.3731,,1381770,1124605,,488490,"Arkansas, US"
Arkansas,2021-07-02,Moderna,5,US,34.9697,-92.3731,,1285380,1044639,,472671,"Arkansas, US"
Arkansas,2021-07-02,Unknown,5,US,34.9697,-92.3731,,0,629,,,"Arkansas, US"
Arkansas,2021-07-03,All,5,US,34.9697,-92.3731,,2852450,2252454,1275988,963352,"Arkansas, US"
Arkansas,2021-07-03,Unassigned,5,US,34.9697,-92.3731,,0,0,1199881,161,"Arkansas, US"
Arkansas,2021-07-03,Janssen,5,US,34.9697,-92.3731,,178900,77934,76107,,"Arkansas, US"
Arkansas,2021-07-03,Pfizer,5,US,34.9697,-92.3731,,1381770,1127330,,489706,"Arkansas, US"
Arkansas,2021-07-03,Moderna,5,US,34.9697,-92.3731,,1291780,1046560,,473485,"Arkansas, US"
Arkansas,2021-07-03,Unknown,5,US,34.9697,-92.3731,,0,630,,,"Arkansas, US"
Arkansas,2021-07-04,All,5,US,34.9697,-92.3731,,2852450,2257743,1279156,965372,"Arkansas, US"
Arkansas,2021-07-04,Unassigned,5,US,34.9697,-92.3731,,0,0,1202779,161,"Arkansas, US"
Arkansas,2021-07-04,Janssen,5,US,34.9697,-92.3731,,178900,78205,76377,,"Arkansas, US"
Arkansas,2021-07-04,Pfizer,5,US,34.9697,-92.3731,,1381770,1130133,,490899,"Arkansas, US"
Arkansas,2021-07-04,Moderna,5,US,34.9697,-92.3731,,1291780,1048775,,474312,"Arkansas, US"
Arkansas,2021-07-04,Unknown,5,US,34.9697,-92.3731,,0,630,,,"Arkansas, US"
Arkansas,2021-07-05,All,5,US,34.9697,-92.3731,,2852450,2257743,1279156,965372,"Arkansas, US"
Arkansas,2021-07-05,Unassigned,5,US,34.9697,-92.3731,,0,0,1202779,161,"Arkansas, US"
Arkansas,2021-07-05,Janssen,5,US,34.9697,-92.3731,,178900,78205,76377,,"Arkansas, US"
Arkansas,2021-07-05,Pfizer,5,US,34.9697,-92.3731,,1381770,1130133,,490899,"Arkansas, US"
Arkansas,2021-07-05,Moderna,5,US,34.9697,-92.3731,,1291780,1048775,,474312,"Arkansas, US"
Arkansas,2021-07-05,Unknown,5,US,34.9697,-92.3731,,0,630,,,"Arkansas, US"
Arkansas,2021-07-06,All,5,US,34.9697,-92.3731,,2852450,2261649,1281558,966735,"Arkansas, US"
Arkansas,2021-07-06,Unassigned,5,US,34.9697,-92.3731,,0,0,1205076,161,"Arkansas, US"
Arkansas,2021-07-06,Janssen,5,US,34.9697,-92.3731,,178900,78317,76482,,"Arkansas, US"
Arkansas,2021-07-06,Pfizer,5,US,34.9697,-92.3731,,1381770,1132265,,491665,"Arkansas, US"
Arkansas,2021-07-06,Moderna,5,US,34.9697,-92.3731,,1291780,1050437,,474909,"Arkansas, US"
Arkansas,2021-07-06,Unknown,5,US,34.9697,-92.3731,,0,630,,,"Arkansas, US"
Arkansas,2021-07-07,All,5,US,34.9697,-92.3731,,2852450,2263629,1282733,967611,"Arkansas, US"
Arkansas,2021-07-07,Unassigned,5,US,34.9697,-92.3731,,0,0,1206171,161,"Arkansas, US"
Arkansas,2021-07-07,Janssen,5,US,34.9697,-92.3731,,178900,78395,76562,,"Arkansas, US"
Arkansas,2021-07-07,Pfizer,5,US,34.9697,-92.3731,,1381770,1133071,,492008,"Arkansas, US"
Arkansas,2021-07-07,Moderna,5,US,34.9697,-92.3731,,1291780,1051533,,475442,"Arkansas, US"
Arkansas,2021-07-07,Unknown,5,US,34.9697,-92.3731,,0,630,,,"Arkansas, US"
Arkansas,2021-07-08,All,5,US,34.9697,-92.3731,,2862100,2269110,1285934,969804,"Arkansas, US"
Arkansas,2021-07-08,Unassigned,5,US,34.9697,-92.3731,,0,0,1209094,161,"Arkansas, US"
Arkansas,2021-07-08,Janssen,5,US,34.9697,-92.3731,,178900,78666,76840,,"Arkansas, US"
Arkansas,2021-07-08,Pfizer,5,US,34.9697,-92.3731,,1391220,1136377,,493427,"Arkansas, US"
Arkansas,2021-07-08,Moderna,5,US,34.9697,-92.3731,,1291980,1053436,,476216,"Arkansas, US"
Arkansas,2021-07-08,Unknown,5,US,34.9697,-92.3731,,0,631,,,"Arkansas, US"
Arkansas,2021-07-09,All,5,US,34.9697,-92.3731,,2867740,2274808,1289373,971967,"Arkansas, US"
Arkansas,2021-07-09,Unassigned,5,US,34.9697,-92.3731,,0,0,1212213,163,"Arkansas, US"
Arkansas,2021-07-09,Janssen,5,US,34.9697,-92.3731,,178900,78984,77160,,"Arkansas, US"
Arkansas,2021-07-09,Pfizer,5,US,34.9697,-92.3731,,1391220,1139295,,494581,"Arkansas, US"
Arkansas,2021-07-09,Moderna,5,US,34.9697,-92.3731,,1297620,1055897,,477223,"Arkansas, US"
Arkansas,2021-07-09,Unknown,5,US,34.9697,-92.3731,,0,632,,,"Arkansas, US"
Arkansas,2021-07-10,All,5,US,34.9697,-92.3731,,2877040,2280113,1292845,973684,"Arkansas, US"
Arkansas,2021-07-10,Unassigned,5,US,34.9697,-92.3731,,0,0,1215357,164,"Arkansas, US"
Arkansas,2021-07-10,Janssen,5,US,34.9697,-92.3731,,178900,79309,77488,,"Arkansas, US"
Arkansas,2021-07-10,Pfizer,5,US,34.9697,-92.3731,,1399320,1141941,,495615,"Arkansas, US"
Arkansas,2021-07-10,Moderna,5,US,34.9697,-92.3731,,1298820,1058230,,477905,"Arkansas, US"
Arkansas,2021-07-10,Unknown,5,US,34.9697,-92.3731,,0,633,,,"Arkansas, US"
Arkansas,2021-07-11,All,5,US,34.9697,-92.3731,,2877040,2286921,1297247,976001,"Arkansas, US"
Arkansas,2021-07-11,Unassigned,5,US,34.9697,-92.3731,,0,0,1219413,165,"Arkansas, US"
Arkansas,2021-07-11,Janssen,5,US,34.9697,-92.3731,,178900,79655,77834,,"Arkansas, US"
Arkansas,2021-07-11,Pfizer,5,US,34.9697,-92.3731,,1399320,1145340,,496860,"Arkansas, US"
Arkansas,2021-07-11,Moderna,5,US,34.9697,-92.3731,,1298820,1061291,,478976,"Arkansas, US"
Arkansas,2021-07-11,Unknown,5,US,34.9697,-92.3731,,0,635,,,"Arkansas, US"
Arkansas,2021-07-12,All,5,US,34.9697,-92.3731,,2877040,2290025,1299417,976896,"Arkansas, US"
Arkansas,2021-07-12,Unassigned,5,US,34.9697,-92.3731,,0,0,1221486,165,"Arkansas, US"
Arkansas,2021-07-12,Janssen,5,US,34.9697,-92.3731,,178900,79752,77931,,"Arkansas, US"
Arkansas,2021-07-12,Pfizer,5,US,34.9697,-92.3731,,1399320,1146761,,497324,"Arkansas, US"
Arkansas,2021-07-12,Moderna,5,US,34.9697,-92.3731,,1298820,1062877,,479407,"Arkansas, US"
Arkansas,2021-07-12,Unknown,5,US,34.9697,-92.3731,,0,635,,,"Arkansas, US"
Arkansas,2021-07-13,All,5,US,34.9697,-92.3731,,2879090,2292296,1300846,977689,"Arkansas, US"
Arkansas,2021-07-13,Unassigned,5,US,34.9697,-92.3731,,0,0,1222889,165,"Arkansas, US"
Arkansas,2021-07-13,Janssen,5,US,34.9697,-92.3731,,178900,79775,77957,,"Arkansas, US"
Arkansas,2021-07-13,Pfizer,5,US,34.9697,-92.3731,,1400670,1147937,,497723,"Arkansas, US"
Arkansas,2021-07-13,Moderna,5,US,34.9697,-92.3731,,1299520,1063948,,479801,"Arkansas, US"
Arkansas,2021-07-13,Unknown,5,US,34.9697,-92.3731,,0,636,,,"Arkansas, US"
Arkansas,2021-07-14,All,5,US,34.9697,-92.3731,,2879750,2297956,1304706,979401,"Arkansas, US"
Arkansas,2021-07-14,Unassigned,5,US,34.9697,-92.3731,,0,0,1226207,166,"Arkansas, US"
